MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,MT-ATP6,MT-ATP8
4.669782443439672,7.896977451830721,7.649846401589659,6.841940965090227,32211.505035970065,19745.916685865977,23340.944318333364,16956.835249722688,56630.20320827512,19525.414694909134,5916.284515442859,10279.508722610215,77784.19487845781
5.940475206874134e-05,5.616644010510724e-05,7.064804438437574e-05,8.093801287408434e-05,4.380666590028543,3.021929166171803,4.281949104026987,3.1974169159258556,6.803119395182746,3.43205740063485,2.581765832255634,2.810953922266477,5.041911898728081
,,,,0.9927875733854145,0.9790470974323667,0.9879816490780302,0.9708406325639047,0.9974816278873662,0.9803842160641435,0.6471749915137128,0.916058941653115,0.9965473796944927
