MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,MT-ATP6,MT-ATP8
3.911153524697865,6.464709000220168,6.2856606279484275,5.213472827041196,31685.89530154442,19220.62140979013,22809.604199115267,14608.65716344249,51649.09106225452,20899.70910485817,7156.192152245315,10469.159731611127,75964.80696556755
4.935257554318046e-05,4.7620439500977585e-05,5.8898977168610694e-05,6.212934701793709e-05,3.6028332442091027,2.7282595978598794,3.3320764425165987,2.6157713717444016,4.813052786111079,3.065370137843788,2.9273482415416896,2.6077081906965605,4.63331622830874
,,,,0.9813566145452276,0.949771397107979,0.9752129229460516,0.9082429301080991,0.9964126075812955,0.9614821684827561,0.5556116387463435,0.8218600127862322,0.9950323557683822
