MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,MT-ATP6,MT-ATP8
3.7819436973068306,5.214157312546831,76473.32036633861,4.598748287069985,38507.21413043063,17917.06710153448,37142.17565014655,19779.789474618057,45675.45137984952,27172.963266569932,10462.18177821543,12431.1293450756,59758.068503090806
4.4219182179995825e-05,5.035548392040842e-05,5.954020894619293,6.335885555296597e-05,4.369998848298403,2.7672935711208444,4.236807917321588,2.9131687739749865,4.98864259627092,3.8348057186275297,1.6508864984911393,2.8991313340981857,5.09676106247682
,,0.9962835486541352,,0.9939787108910704,0.9722633557470417,0.9953241097024141,0.9834746749432761,0.9969075903406642,0.9889371745803113,0.7823051555274105,0.950776603307928,0.9969272454661552
