MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,MT-ATP6,MT-ATP8
57740.66320869798,93263.22093893887,79617.21320852586,74264.92001705481,43787.25027912624,17197.530042499442,43422.05871705039,17679.65891253548,46406.294861446026,24966.201039118023,8514.244815558468,10476.712537423398,59643.25232513984
3.45057407212944,5.158954656471955,5.1094138288035635,4.58796637132649,4.404654476855537,2.817632477727035,4.469810672067896,2.7996581474458995,4.654591768911778,3.269021937586518,1.9720711873331875,2.5925380706913113,4.499802779521776
0.9974228879348823,0.9984330174508671,0.9963715997077405,0.9980764341920768,0.9910582168032929,0.9537049562214852,0.9906515455453302,0.9605999322606361,0.9954999691311958,0.9836396941464084,0.6752406577691425,0.8749911019936475,0.9917608196717613
